frame,time,x_center,y_center
120,3.9666667,1069.60000084336,311.999998192811
121,4,1070.30000112447,310.499997590414
122,4.0333333,1071,309
123,4.0666666,1071.91666666813,306.999999996805
124,4.1,1072.83333333626,304.99999999361
125,4.1333333,1073.75000000439,302.999999990415
126,4.1666667,1074.66666667252,300.999999987221
127,4.2,1075.58333334066,298.999999984026
128,4.2333333,1076.5,297
129,4.2666667,1077.6249994393,295.250000872204
130,4.3,1078.7499988786,293.500001744408
131,4.3333333,1079.87499831789,291.750002616612
132,4.3666667,1081,290
133,4.4,1082.37500034595,287.249999308107
134,4.4333333,1083.75000069189,284.499998616214
135,4.4666667,1085.12500103784,281.749997924321
136,4.5,1086.5,279
137,4.5333334,1087.39999982144,277.000000396805
138,4.5666667,1088.29999964288,275.00000079361
139,4.6,1089.19999946431,273.000001190415
140,4.6333333,1090.09999928575,271.00000158722
141,4.6666667,1091,269
142,4.7,1091.5000000008,267.83333333147
143,4.7333334,1092.0000000016,266.666666662939
144,4.7666667,1092.5000000024,265.499999994409
145,4.8,1093.00000000319,264.333333325879
146,4.8333333,1093.50000000399,263.166666657348
147,4.8666667,1094,262
148,4.9,1094.41666687567,261.583333124334
149,4.9333334,1094.83333375133,261.166666248669
150,4.9666667,1095.250000627,260.749999373003
151,5,1095.66666750266,260.333332497337
152,5.0333333,1096.08333437833,259.916665621671
153,5.0666666,1096.5,259.5
154,5.1,1096.5,260.999998502398
155,5.1333333,1096.5,262.499997004795
156,5.1666667,1096.5,264
157,5.2,1096.7500000629,268.12500103784
158,5.2333334,1097.0000001258,272.25000207568
159,5.2666666,1097.2500001887,276.375003113519
160,5.3,1097.5,280.5
161,5.3333333,1097.5,285.66666667492
162,5.3666667,1097.5,290.83333334984
163,5.4,1097.5,296
164,5.4333333,1097.5,299.333333338658
165,5.4666667,1097.5,302.666666677316
166,5.5,1097.5,306
167,5.5333333,1097.5,308.500000628994
168,5.5666667,1097.5,311.000001257988
169,5.6,1097.5,313.500001886981
170,5.6333333,1097.5,316
171,5.6666667,1097.59999998016,316.899999821438
172,5.7,1097.69999996032,317.799999642875
173,5.7333333,1097.79999994048,318.699999464313
174,5.7666667,1097.89999992064,319.599999285751
175,5.8,1098,320.5
176,5.8333334,1098.83333333466,322.000000002396
177,5.8666667,1099.66666666933,323.500000004792
178,5.9,1100.5,325
179,5.9333333,1099.9999994992,329.500004507193
180,5.9666666,1099.5,334
181,6,1098.7500003738,339.249997383388
182,6.0333333,1098,344.5
183,6.0666666,1098.2499998754,351.249996635784
184,6.1,1098.4999997508,357.999993271569
185,6.1333333,1098.7499996262,364.749989907353
186,6.1666667,1099,371.5
187,6.2,1099.2500002504,378.25000676079
188,6.2333333,1099.5,385
189,6.2666667,1099.5,392.5
190,6.3,1098.83333333227,400.333333345847
191,6.3333333,1098.16666666454,408.166666691693
192,6.3666667,1097.5,416
193,6.4,1097.5,422.33333334345
194,6.4333333,1097.5,428.666666686901
195,6.4666667,1097.5,435
196,6.5,1097.3333331664,440.666672342391
197,6.5333333,1097.1666663328,446.333344684783
198,6.5666666,1097,452
199,6.6,1097,454.899997684634
200,6.6333333,1097,457.799995369269
201,6.6666667,1097,460.699993053903
202,6.7,1097,463.599990738538
203,6.7333334,1097,466.5
204,6.7666666,1097,467.700000481917
205,6.8,1097,468.900000963834
206,6.8333333,1097,470.100001445751
207,6.8666667,1097,471.300001927669
208,6.9,1097,472.5
209,6.9333333,1096.2499998113,475.125000660443
210,6.9666666,1095.4999996226,477.750001320887
211,7,1094.74999943391,480.37500198133
212,7.0333333,1094,483
213,7.0666667,1094.2500000629,487.375001100739
214,7.1,1094.5000001258,491.750002201478
215,7.1333334,1094.7500001887,496.125003302217
216,7.1666666,1095,500.5
217,7.2,1094.7500001246,504.87499781949
218,7.2333333,1094.5000002492,509.24999563898
219,7.2666667,1094.2500003738,513.62499345847
220,7.3,1094,518
221,7.3333333,1093.70000005952,520.299999543674
222,7.3666666,1093.40000011904,522.599999087348
223,7.4,1093.10000017856,524.899998631023
224,7.4333334,1092.80000023808,527.199998174697
225,7.4666667,1092.5,529.5
226,7.5,1092.29999991968,530.600000441757
227,7.5333333,1092.09999983936,531.700000883515
228,7.5666666,1091.89999975904,532.800001325272
229,7.6,1091.69999967872,533.900001767029
230,7.6333333,1091.5,535
231,7.6666667,1091.5,535.375000094349
232,7.7,1091.5,535.750000188698
233,7.7333334,1091.5,536.125000283047
234,7.7666666,1091.5,536.5
235,7.8,1091.30000003968,536.999999900799
236,7.8333333,1091.10000007936,537.499999801597
237,7.8666666,1090.90000011904,537.999999702396
238,7.9,1090.70000015872,538.499999603195
239,7.9333333,1090.5,539
240,7.9666667,1091.0000001258,539.12500003145
241,8,1091.5000002516,539.250000062899
242,8.0333334,1092.0000003774,539.375000094349
243,8.0666666,1092.5,539.5
244,8.1,1092.79999994048,539.5
245,8.1333333,1093.09999988096,539.5
246,8.1666667,1093.39999982144,539.5
247,8.2,1093.69999976192,539.5
248,8.2333333,1094,539.5
249,8.2666667,1094.3749998131,539.3750000623
250,8.3,1094.7499996262,539.250000124601
251,8.3333333,1095.1249994393,539.125000186901
252,8.3666667,1095.5,539
253,8.4,1095.90000016064,539.200000080319
254,8.4333334,1096.30000032128,539.400000160639
255,8.4666666,1096.70000048192,539.600000240958
256,8.5,1097.10000064256,539.800000321278
257,8.5333333,1097.5,540
258,8.5666667,1098.39999982144,540
259,8.6,1099.29999964288,540
260,8.6333333,1100.19999946431,540
261,8.6666666,1101.09999928575,540
262,8.7,1102,540
263,8.7333333,1103.20000048192,540
264,8.7666667,1104.40000096383,540
265,8.8,1105.60000144575,540
266,8.8333334,1106.80000192767,540
267,8.8666666,1108,540
268,8.9,1109.4999997024,539.800000039681
269,8.9333333,1110.99999940479,539.600000079361
270,8.9666667,1112.49999910719,539.400000119042
271,9,1113.99999880958,539.200000158722
272,9.0333333,1115.5,539
273,9.0666666,1115.89999992064,538.90000001984
274,9.1,1116.29999984128,538.800000039681
275,9.1333333,1116.69999976192,538.700000059521
276,9.1666667,1117.09999968256,538.600000079361
277,9.2,1117.5,538.5
278,9.2333334,1119.37500047175,537.999999874201
279,9.2666666,1121.25000094349,537.499999748402
280,9.3,1123.12500141524,536.999999622604
281,9.3333333,1125,536.5
282,9.3666667,1125.69999986112,536.5
283,9.4,1126.39999972224,536.5
284,9.4333333,1127.09999958336,536.5
285,9.4666666,1127.79999944447,536.5
286,9.5,1128.5,536.5
287,9.5333333,1129.0000002008,536.29999991968
288,9.5666667,1129.5000004016,536.099999839361
289,9.6,1130.0000006024,535.899999759041
290,9.6333334,1130.5000008032,535.699999678722
291,9.6666666,1131,535.5
292,9.7,1131.29999994048,535.200000059521
293,9.7333333,1131.59999988096,534.900000119042
294,9.7666667,1131.89999982144,534.600000178562
295,9.8,1132.19999976192,534.300000238083
296,9.8333333,1132.5,534
297,9.8666666,1132.2500001246,533.750000124601
298,9.9,1132.0000002492,533.500000249201
299,9.9333333,1131.7500003738,533.250000373802
300,9.9666667,1131.5,533
301,10,1131.80000012048,532.89999995984
302,10.0333334,1132.10000024096,532.79999991968
303,10.0666666,1132.40000036144,532.699999879521
304,10.1,1132.70000048192,532.599999839361
305,10.1333333,1133,532.5
306,10.1666667,1133.66666666773,532.166666666134
307,10.2,1134.33333333546,531.833333332268
308,10.2333333,1135.00000000319,531.499999998403
309,10.2666666,1135.66666667093,531.166666664537
310,10.3,1136.33333333866,530.833333330671
311,10.3333333,1137,530.5
312,10.3666667,1137.79999984128,529.900000119041
313,10.4,1138.59999968256,529.300000238083
314,10.4333334,1139.39999952383,528.700000357125
315,10.4666666,1140.19999936511,528.100000476166
316,10.5,1141,527.5
317,10.5333333,1141.37500009435,526.874999842752
318,10.5666667,1141.7500001887,526.249999685503
319,10.6,1142.12500028305,525.624999528255
320,10.6333333,1142.5,525
321,10.6666666,1143.79999974208,524.500000099201
322,10.7,1145.09999948415,524.000000198403
323,10.7333333,1146.39999922623,523.500000297604
324,10.7666667,1147.69999896831,523.000000396805
325,10.8,1149,522.5
326,10.8333334,1150.59999968256,522.5
327,10.8666666,1152.19999936511,522.5
328,10.9,1153.79999904767,522.5
329,10.9333333,1155.39999873022,522.5
330,10.9666667,1157,522.5
331,11,1157.60000024096,522.199999879521
332,11.0333333,1158.20000048192,521.899999759042
333,11.0666666,1158.80000072288,521.599999638562
334,11.1,1159.40000096383,521.299999518083
335,11.1333333,1160,521
336,11.1666667,1160.69999986112,521
337,11.2,1161.39999972224,521
338,11.2333333,1162.09999958335,521
339,11.2666667,1162.79999944447,521
340,11.3,1163.5,521
341,11.3333333,1164.1249996885,521.749999626198
342,11.3666667,1164.749999377,522.499999252397
343,11.4,1165.3749990655,523.249998878595
344,11.4333334,1166,524
345,11.4666666,1167.55555607656,524
346,11.5,1169.11111215312,524
347,11.5333333,1170.66666822968,524
348,11.5666667,1172.22222430624,524
349,11.6,1173.7777803828,524
350,11.6333333,1175.33333645935,524
351,11.6666666,1176.88889253591,524
352,11.7,1178.44444861247,524
353,11.7333333,1180,524
354,11.7666667,1182.39999952383,523.800000039681
355,11.8,1184.79999904767,523.600000079361
356,11.8333334,1187.1999985715,523.400000119042
357,11.8666666,1189.59999809534,523.200000158722
358,11.9,1192,523
359,11.9333333,1193.20000048192,522.499999799201
360,11.9666667,1194.40000096383,521.999999598402
361,12,1195.60000144575,521.499999397604
362,12.0333333,1196.80000192767,520.999999196805
363,12.0666666,1198,520.5
364,12.1,1199.9999990032,520.5
365,12.1333333,1201.99999800639,520.5
366,12.1666667,1203.99999700959,520.5
367,12.2,1206,520.5
368,12.2333334,1206.29999994048,520.899999920639
369,12.2666666,1206.59999988096,521.299999841278
370,12.3,1206.89999982144,521.699999761917
371,12.3333333,1207.19999976192,522.099999682556
372,12.3666667,1207.5,522.5
373,12.4,1207.60000004016,522.70000008032
374,12.4333334,1207.70000008032,522.900000160639
375,12.4666666,1207.80000012048,523.100000240958
376,12.5,1207.90000016064,523.300000321278
377,12.5333333,1208,523.5
378,12.5666667,1207.80000003968,523.899999920639
379,12.6,1207.60000007936,524.299999841278
380,12.6333333,1207.40000011904,524.699999761917
381,12.6666666,1207.20000015872,525.099999682556
382,12.7,1207,525.5
383,12.7333333,1206.78571425476,525.71428574524
384,12.7666667,1206.57142850952,525.928571490481
385,12.8,1206.35714276428,526.142857235721
386,12.8333334,1206.14285701904,526.357142980961
387,12.8666666,1205.9285712738,526.571428726201
388,12.9,1205.71428552856,526.785714471441
389,12.9333333,1205.5,527
390,12.9666667,1204.7499999988,527.083333333466
391,13,1203.9999999976,527.166666666933
392,13.0333333,1203.24999999641,527.250000000399
393,13.0666666,1202.49999999521,527.333333333866
394,13.1,1201.74999999401,527.416666667332
395,13.1333333,1201,527.5
396,13.1666667,1201,527.750000000399
397,13.2,1201,528.000000000799
398,13.2333334,1201,528.250000001198
399,13.2666666,1201,528.500000001598
400,13.3,1201,528.750000001997
401,13.3333333,1201,529
402,13.3666667,1201.08333333347,529.166666666933
403,13.4,1201.16666666693,529.333333333866
404,13.4333333,1201.2500000004,529.500000000799
405,13.4666666,1201.33333333387,529.666666667732
406,13.5,1201.41666666733,529.833333334665
407,13.5333333,1201.5,530
408,13.5666667,1201.08333333267,530.250000000399
409,13.6,1200.66666666534,530.500000000799
410,13.6333334,1200.249999998,530.750000001198
411,13.6666666,1199.83333333067,531.000000001597
412,13.7,1199.41666666334,531.250000001997
413,13.7333333,1199,531.5
414,13.7666667,1199.07142855113,531.214285795462
415,13.8,1199.14285710227,530.928571590924
416,13.8333333,1199.2142856534,530.642857386386
417,13.8666666,1199.28571420454,530.357143181848
418,13.9,1199.35714275567,530.07142897731
419,13.9333333,1199.42857130681,529.785714772772
420,13.9666667,1199.5,529.5
421,14,1197.79999931728,529.900000160639
422,14.0333334,1196.09999863457,530.300000321278
423,14.0666666,1194.39999795185,530.700000481917
424,14.1,1192.69999726914,531.100000642556
425,14.1333333,1191,531.5
426,14.1666667,1188.87499946536,531.249999937101
427,14.2,1186.74999893071,530.999999874201
428,14.2333333,1184.62499839607,530.749999811302
429,14.2666666,1182.5,530.5
430,14.3,1177.62500242971,530.5
431,14.3333333,1172.75000485942,530.5
432,14.3666667,1167.87500728913,530.5
433,14.4,1163,530.5
434,14.4333334,1159.50000069441,530.59999998016
435,14.4666666,1156.00000138882,530.699999960319
436,14.5,1152.50000208323,530.799999940479
437,14.5333333,1149.00000277764,530.899999920639
438,14.5666667,1145.5,531
439,14.6,1140.39999795185,531.20000008032
440,14.6333333,1135.2999959037,531.400000160639
441,14.6666666,1130.19999385556,531.600000240959
442,14.7,1125.09999180741,531.800000321278
443,14.7333333,1120,532
444,14.7666667,1116.40000071425,532.399999920639
445,14.8,1112.8000014285,532.799999841278
446,14.8333334,1109.20000214275,533.199999761917
447,14.8666666,1105.600002857,533.599999682556
448,14.9,1102,534
449,14.9333333,1098.19999847393,534.10000004016
450,14.9666667,1094.39999694786,534.200000080319
451,15,1090.59999542179,534.300000120479
452,15.0333333,1086.79999389572,534.400000160639
453,15.0666666,1083,534.5
454,15.1,1080.20000223553,534.59999992016
455,15.1333333,1077.40000447105,534.699999840319
456,15.1666667,1074.60000670658,534.799999760479
457,15.2,1071.8000089421,534.899999680639
458,15.2333334,1069,535
459,15.2666666,1066.62499940246,535.375000094349
460,15.3,1064.24999880491,535.750000188698
461,15.3333333,1061.87499820737,536.125000283047
462,15.3666667,1059.5,536.5
463,15.4,1057.29999911649,536.39999995984
464,15.4333333,1055.09999823297,536.299999919681
465,15.4666666,1052.89999734946,536.199999879521
466,15.5,1050.69999646594,536.099999839361
467,15.5333333,1048.5,536
468,15.5666667,1046.7499995597,535.87499996855
469,15.6,1044.99999911941,535.749999937101
470,15.6333334,1043.24999867911,535.624999905651
471,15.6666666,1041.5,535.5
472,15.7,1039.70000035712,535.59999998016
473,15.7333333,1037.90000071425,535.699999960319
474,15.7666667,1036.10000107137,535.799999940479
475,15.8,1034.3000014285,535.899999920639
476,15.8333333,1032.5,536
477,15.8666666,1031.41666666494,536
478,15.9,1030.33333332987,536
479,15.9333333,1029.24999999481,536
480,15.9666667,1028.16666665974,536
481,16,1027.08333332468,536
482,16.0333333,1026,536
483,16.0666667,1025.35714276428,536
484,16.1,1024.71428552856,536
485,16.1333333,1024.07142829284,536
486,16.1666667,1023.42857105712,536
487,16.2,1022.7857138214,536
488,16.2333334,1022.14285658567,536
489,16.2666666,1021.5,536
490,16.3,1021.2499999996,535.583333332668
491,16.3333333,1020.9999999992,535.166666665336
492,16.3666667,1020.7499999988,534.749999998003
493,16.4,1020.4999999984,534.333333330671
494,16.4333333,1020.249999998,533.916666663339
495,16.4666666,1020,533.5
496,16.5,1020.33333300053,532.166667997869
497,16.5333333,1020.66666600107,530.833335995738
498,16.5666667,1021,529.5
499,16.6,1021.5000005008,527.499997996803
500,16.6333333,1022,525.5
501,16.6666666,1021.5000002492,522.875001308306
502,16.7,1021.0000004984,520.250002616612
503,16.7333333,1020.5000007476,517.625003924918
504,16.7666667,1020,515
505,16.8,1020,511.899998755047
506,16.8333334,1020,508.799997510095
507,16.8666666,1020,505.699996265142
508,16.9,1020,502.59999502019
509,16.9333333,1020,499.5
510,16.9666667,1019.62499990565,496.624999276657
511,17,1019.2499998113,493.749998553314
512,17.0333333,1018.87499971695,490.874997829972
513,17.0666666,1018.5,488
514,17.1,1018.59999992016,484.300002954087
515,17.1333333,1018.69999984032,480.600005908174
516,17.1666667,1018.79999976048,476.900008862261
517,17.2,1018.89999968064,473.200011816348
518,17.2333334,1019,469.5
519,17.2666666,1019.6666673344,465.166662326407
520,17.3,1020.3333346688,460.833324652814
521,17.3333333,1021,456.5
522,17.3666667,1020.87499996855,452.49999899361
523,17.4,1020.7499999371,448.49999798722
524,17.4333333,1020.62499990565,444.49999698083
525,17.4666666,1020.5,440.5
526,17.5,1020.66666650027,436.500003993606
527,17.5333333,1020.83333300053,432.500007987213
528,17.5666667,1021,428.5
529,17.6,1021.2500000629,424.62499902506
530,17.6333334,1021.5000001258,420.749998050119
531,17.6666666,1021.7500001887,416.874997075179
532,17.7,1022,413
533,17.7333333,1021.87499996855,409.499999119409
534,17.7666667,1021.7499999371,405.999998238817
535,17.8,1021.62499990565,402.499997358226
536,17.8333333,1021.5,399
537,17.8666666,1021.7499998754,396.750001121405
538,17.9,1021.9999997508,394.50000224281
539,17.9333333,1022.2499996262,392.250003364216
540,17.9666667,1022.5,390
541,18,1022.5,388.399999357444
542,18.0333334,1022.5,386.799998714888
543,18.0666666,1022.5,385.199998072331
544,18.1,1022.5,383.599997429775
545,18.1333333,1022.5,382
546,18.1666667,1022.2499999371,381.249999811302
547,18.2,1021.9999998742,380.499999622604
548,18.2333333,1021.7499998113,379.749999433906
549,18.2666666,1021.5,379
550,18.3,1021.89999992064,378.700000059521
551,18.3333333,1022.29999984128,378.400000119042
552,18.3666667,1022.69999976192,378.100000178562
553,18.4,1023.09999968256,377.800000238083
554,18.4333333,1023.5,377.5
555,18.4666667,1023.8749998131,377.6249999377
556,18.5,1024.2499996262,377.749999875399
557,18.5333333,1024.6249994393,377.874999813099
558,18.5666667,1025,378
559,18.6,1025.37500009435,378
560,18.6333334,1025.7500001887,378
561,18.6666666,1026.12500028305,378
562,18.7,1026.5,378
563,18.7333333,1026.5,378.12500003145
564,18.7666667,1026.5,378.250000062899
565,18.8,1026.5,378.375000094349
566,18.8333333,1026.5,378.5
567,18.8666666,1026.20000005952,379.099999880958
568,18.9,1025.90000011904,379.699999761917
569,18.9333333,1025.60000017856,380.299999642875
570,18.9666667,1025.30000023808,380.899999523834
571,19,1025,381.5
572,19.0333334,1025.07142858175,381.785714326987
573,19.0666666,1025.14285716349,382.071428653974
574,19.1,1025.21428574524,382.357142980961
575,19.1333333,1025.28571432699,382.642857307948
576,19.1666667,1025.35714290873,382.928571634935
577,19.2,1025.42857149048,383.214285961922
578,19.2333333,1025.5,383.5
579,19.2666666,1025.0000002492,384.249999626198
580,19.3,1024.5000004984,384.999999252397
581,19.3333333,1024.0000007476,385.749998878595
582,19.3666667,1023.5000009968,386.499998504793
583,19.4,1023.00000124601,387.249998130991
584,19.4333334,1022.5,388
585,19.4666666,1021.69999967872,389.500000602396
586,19.5,1020.89999935744,391.000001204793
587,19.5333333,1020.09999903617,392.500001807189
588,19.5666667,1019.29999871489,394.000002409586
589,19.6,1018.5,395.5
590,19.6333333,1017.37499971695,397.625000534645
591,19.6666666,1016.24999943391,399.750001069289
592,19.7,1015.12499915086,401.875001603934
593,19.7333333,1014,404
594,19.7666667,1013.2499998113,405.875000471745
595,19.8,1012.4999996226,407.750000943491
596,19.8333334,1011.74999943391,409.625001415236
597,19.8666666,1011,411.5
598,19.9,1009.5000014976,413.33333150293
599,19.9333333,1008.0000029952,415.166663005861
600,19.9666667,1006.5,417
601,20,1005.79999971888,418.300000522077
602,20.0333333,1005.09999943776,419.600001044154
603,20.0666666,1004.39999915664,420.900001566231
604,20.1,1003.69999887553,422.200002088308
605,20.1333333,1003,423.5
606,20.1666667,1002.62499990565,424.500000251598
607,20.2,1002.2499998113,425.500000503195
608,20.2333334,1001.87499971695,426.500000754793
609,20.2666666,1001.5,427.5
610,20.3,1001.1250001869,427.874999813099
611,20.3333333,1000.7500003738,428.249999626198
612,20.3666667,1000.3750005607,428.624999439297
613,20.4,1000,429
614,20.4333333,999.666666666134,429.166666666933
615,20.4666666,999.333333332268,429.333333333866
616,20.5,999,429.5
617,20.5333333,998.799999919681,430.000000200799
618,20.5666667,998.599999839361,430.500000401598
619,20.6,998.399999759042,431.000000602396
620,20.6333334,998.199999678722,431.500000803195
621,20.6666666,998,432
622,20.7,998,432.374999813099
623,20.7333333,998,432.749999626198
624,20.7666667,998,433.124999439297
625,20.8,998,433.5
626,20.8333333,997.700000059521,433.899999920639
627,20.8666666,997.400000119042,434.299999841278
628,20.9,997.100000178562,434.699999761917
629,20.9333333,996.800000238083,435.099999682556
630,20.9666667,996.5,435.5
631,21,996.5,436.250000188698
632,21.0333334,996.5,437.000000377396
633,21.0666666,996.5,437.750000566094
634,21.1,996.5,438.5
635,21.1333333,996.60000004016,438.900000160639
636,21.1666667,996.700000080319,439.300000321278
637,21.2,996.800000120479,439.700000481917
638,21.2333333,996.900000160639,440.100000642556
639,21.2666666,997,440.5
640,21.3,996.80000015968,440.799999760479
641,21.3333333,996.600000319361,441.099999520959
642,21.3666667,996.400000479041,441.399999281438
643,21.4,996.200000638722,441.699999041918
644,21.4333334,996,442
645,21.4666666,995.89999995984,442.20000008032
646,21.5,995.79999991968,442.400000160639
647,21.5333333,995.699999879521,442.600000240959
648,21.5666667,995.599999839361,442.800000321278
649,21.6,995.5,443
650,21.6333333,995.200000059521,443.399999920639
651,21.6666666,994.900000119041,443.799999841278
652,21.7,994.600000178562,444.199999761917
653,21.7333333,994.300000238083,444.599999682556
654,21.7666667,994,445
655,21.8,993.499999999201,445.333333333866
656,21.8333334,992.999999998403,445.666666667732
657,21.8666666,992.499999997604,446.000000001597
658,21.9,991.999999996805,446.333333335463
659,21.9333333,991.499999996007,446.666666669329
660,21.9666667,991,447
661,22,990.833333333067,447.416666667332
662,22.0333333,990.666666666134,447.833333334665
663,22.0666666,990.499999999201,448.250000001997
664,22.1,990.333333332268,448.666666669329
665,22.1333333,990.166666665335,449.083333336661
666,22.1666667,990,449.5
667,22.2,989.699999879521,450.000000200799
668,22.2333334,989.399999759042,450.500000401598
669,22.2666666,989.099999638562,451.000000602396
670,22.3,988.799999518083,451.500000803195
671,22.3333333,988.5,452
672,22.3666667,988.300000039681,452.399999920639
673,22.4,988.100000079361,452.799999841278
674,22.4333333,987.900000119042,453.199999761917
675,22.4666666,987.700000158722,453.599999682556
676,22.5,987.5,454
677,22.5333333,987.5,454.249999875399
678,22.5666667,987.5,454.499999750799
679,22.6,987.5,454.749999626198
680,22.6333334,987.5,455
681,22.6666666,987.166666332801,455
682,22.7,986.833332665601,455
683,22.7333333,986.5,455
684,22.7666666,986.300000039681,455.299999940479
685,22.8,986.100000079361,455.599999880959
686,22.8333333,985.900000119042,455.899999821438
687,22.8666667,985.700000158722,456.199999761917
688,22.9,985.5,456.5
689,22.9333334,985.300000039681,456.899999920639
690,22.9666666,985.100000079361,457.299999841278
691,23,984.900000119042,457.699999761917
692,23.0333333,984.700000158722,458.099999682556
693,23.0666667,984.5,458.5
694,23.1,984.29999991968,458.70000008032
695,23.1333333,984.099999839361,458.900000160639
696,23.1666666,983.899999759041,459.100000240959
697,23.2,983.699999678722,459.300000321278
698,23.2333333,983.5,459.5
699,23.2666667,983.40000001984,459.899999920639
700,23.3,983.300000039681,460.299999841278
701,23.3333334,983.200000059521,460.699999761917
702,23.3666666,983.100000079361,461.099999682556
703,23.4,983,461.5
704,23.4333333,982.599999839361,461.800000120479
705,23.4666667,982.199999678722,462.100000240959
706,23.5,981.799999518083,462.400000361438
707,23.5333333,981.399999357444,462.700000481917
